Phase,Day,Date,Video_ID,Arena,Sex,Mark,Session,Camera,Origin,ID,Group,Notes,Phase_1,Phase_2,Phase_3,Phase_4,dist center-point Mean cm,dist center-point Total cm,speed center-point Mean cm/s,speed center-point Total cm/s,dist_stim 0-5cm (Center) / center-point Mean cm,dist_stim 0-5cm (Center) / center-point Total cm,freeze Not Moving / center-point Mean s,freeze Not Moving / center-point Frequency,freeze Not Moving / center-point Cumulative Duration s,freeze Not Moving / center-point Cumulative Duration %,in_det_zone 5-10cm / center-point Frequency,in_det_zone 5-10cm / center-point Cumulative Duration s,in_det_zone 5-10cm / center-point Cumulative Duration %,in_det_zone 0-5cm / center-point Frequency,in_det_zone 0-5cm / center-point Cumulative Duration s,in_det_zone 0-5cm / center-point Cumulative Duration %,in_det_zone 20-25cm / center-point Frequency,in_det_zone 20-25cm / center-point Cumulative Duration s,in_det_zone 20-25cm / center-point Cumulative Duration %,in_det_zone 15-20cm / center-point Frequency,in_det_zone 15-20cm / center-point Cumulative Duration s,in_det_zone 15-20cm / center-point Cumulative Duration %,in_det_zone 30-35cm / center-point Frequency,in_det_zone 30-35cm / center-point Cumulative Duration s,in_det_zone 30-35cm / center-point Cumulative Duration %,in_det_zone 10-15cm / center-point Frequency,in_det_zone 10-15cm / center-point Cumulative Duration s,in_det_zone 10-15cm / center-point Cumulative Duration %,in_det_zone 35-40cm / center-point Frequency,in_det_zone 35-40cm / center-point Cumulative Duration s,in_det_zone 35-40cm / center-point Cumulative Duration %,in_det_zone 25-30cm / center-point Frequency,in_det_zone 25-30cm / center-point Cumulative Duration s,in_det_zone 25-30cm / center-point Cumulative Duration %,in_zone Near / center-point Frequency,in_zone Near / center-point Cumulative Duration s,in_zone Near / center-point Cumulative Duration %,in_zone Middle / center-point Frequency,in_zone Middle / center-point Cumulative Duration s,in_zone Middle / center-point Cumulative Duration %,in_zone Far / center-point Frequency,in_zone Far / center-point Cumulative Duration s,in_zone Far / center-point Cumulative Duration %,risk_3 Arena / center-point Frequency,risk_3 Arena / center-point Cumulative Duration s,risk_3 Arena / center-point Cumulative Duration %,move Moving / center-point Cumulative Duration s
Acclimation,Friday,,X,8,male,Gre.Gre,7,2,HA_C2,a7688,Control,,Predator,Social,Novel,Aggression,0.00468542,10.5422,0.0585692,131.781,10.7938,24296.8,57.8386,3,173.516,8.50522,1,180.075,8.82676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,1,180.075,8.82676,0
Acclimation,Tuesday,,O,7,male,Pin.Blu,1,2,HA_C4,a7696,Control,,Predator,Novel,Aggression,Social,0.689147,1550.58,8.61455,19382.7,31.2957,70446.6,-,0,0,0,3,0.959976,0.0470551,2,7.11982,0.348992,6,1.75996,0.0862677,5,1.75996,0.0862677,68,68.1583,3.34091,3,1.19997,0.0588189,60,94.1576,4.61532,11,4.95988,0.243118,1,8.47979,0.415654,4,5.35987,0.262724,4,166.236,8.14838,1,180.075,8.82676,161.676
Acclimation,Thursday,,W,7,male,Pin.Blu,6,2,HA_C4,a7696,Control,,Predator,Novel,Social,Aggression,0.712777,1603.75,8.90993,20047.4,14.0671,31665.1,-,0,0,0,48,23.9194,1.17246,27,59.7585,2.92918,28,12.5597,0.615638,37,17.8396,0.874441,30,17.1996,0.843071,44,20.3195,0.996,15,14.7196,0.721512,28,13.7597,0.674457,22,96.7176,4.7408,35,42.0789,2.06258,14,41.279,2.02337,1,180.075,8.82676,174.316
Acclimation,Monday,29/07/2019,H,8,female,Pin.Bro,3,2,HA_T1,a7697,Treatment,,Novel,Aggression,Social,Predator,0.0990549,222.874,1.23822,2785.99,10.4164,23447.2,30.0792,5,150.396,7.37197,12,30.3992,1.49008,6,10.3997,0.509764,2,0.479988,0.0235276,2,0.559986,0.0274488,1,0.639984,0.0313701,6,137.117,6.72104,0,0,0,2,0.479988,0.0235276,3,177.196,8.68559,3,1.91995,0.0941103,1,0.959976,0.0470551,1,180.075,8.82676,24.4794
Acclimation,Monday,29/07/2019,B,2,female,Gre.Gre,2,1,HA_C1,a7698,Control,,Novel,Aggression,Predator,Social,0.667439,1501.74,8.34319,18772.2,25.1596,56634.3,0.079998,4,0.319992,0.015685,18,9.51976,0.46663,11,23.1994,1.13717,22,10.2397,0.501921,15,4.1599,0.203906,51,45.3589,2.22336,15,6.63983,0.325465,32,61.8385,3.03113,34,19.1195,0.937181,7,37.4391,1.83515,26,21.5195,1.05482,20,121.117,5.93679,1,180.075,8.82676,161.356
Acclimation,Tuesday,,K,3,female,Gre.Gre,7,1,HA_C1,a7698,Control,,Predator,Social,Aggression,Novel,0.851855,1916.67,10.6485,23959,24.0663,54173.3,-,0,0,0,24,11.9997,0.588189,12,25.7594,1.26265,34,11.9197,0.584268,26,7.19982,0.352913,58,37.5191,1.83907,24,7.67981,0.376441,30,57.9985,2.84291,48,19.9995,0.980315,12,43.1189,2.11356,32,27.4393,1.34499,21,109.517,5.36821,1,180.075,8.82676,171.916
Acclimation,Friday,,U,5,female,Gre.Gre,2,2,HA_C1,a7698,Control,,Aggression,Social,Predator,Novel,0.00264243,5.94546,0.0330311,74.3201,33.4003,75184.1,178.556,1,178.556,8.75225,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,1,180.075,8.82676,0
Acclimation,Monday,29/07/2019,F,6,male,Bro.Bro,2,2,HA_C1,a7720,Control,,Predator,Aggression,Novel,Social,0.672625,1513.41,8.40802,18918,12.9283,29101.6,-,0,0,0,40,26.3193,1.29009,25,77.6781,3.80754,26,11.0397,0.541134,29,12.8797,0.631323,25,15.9996,0.784252,29,13.5997,0.666614,13,11.6797,0.572504,24,10.8797,0.533292,15,112.397,5.50937,27,32.7192,1.6038,13,34.9591,1.71359,1,180.075,8.82676,170.236
Acclimation,Tuesday,,J,2,male,Bro.Bro,7,1,HA_C1,a7720,Control,,Novel,Social,Aggression,Predator,0.62646,1409.53,7.83095,17619.6,22.644,50971.6,-,0,0,0,23,13.7597,0.674457,12,23.7594,1.16461,28,12.9597,0.635244,25,10.7197,0.525449,41,36.2391,1.77633,22,12.3197,0.603874,23,49.5188,2.42726,33,20.7995,1.01953,11,46.0788,2.25865,26,32.0792,1.57243,16,101.917,4.99569,1,180.075,8.82676,173.596
Acclimation,Friday,,T,4,male,Bro.Bro,3,1,HA_C1,a7720,Control,,Predator,Aggression,Social,Novel,0.846311,1904.2,10.5791,23803.1,18.5798,41823.2,3.71991,2,7.43981,0.364677,41,19.9995,0.980315,18,21.8395,1.0705,54,28.9593,1.4195,51,29.1993,1.43126,34,30.0792,1.47439,48,19.6795,0.96463,10,6.39984,0.313701,51,23.9194,1.17246,25,54.8786,2.68999,50,72.3182,3.54482,25,52.8787,2.59195,1,180.075,8.82676,164.956
Acclimation,Monday,29/07/2019,H,8,male,Bro.Whi,5,2,HA_T1,a7723,Treatment,,Novel,Aggression,Social,Predator,0.775648,1745.21,9.69585,21815.7,18.4347,41496.6,-,0,0,0,36,23.6794,1.16069,19,29.7593,1.45871,41,17.4396,0.854835,41,16.2396,0.796016,29,36.7191,1.79986,37,18.4795,0.905811,14,17.7596,0.87052,36,19.9995,0.980315,19,66.2383,3.2468,38,46.3188,2.27041,19,67.5183,3.30954,1,180.075,8.82676,175.276
Acclimation,Tuesday,,N,6,male,Bro.Whi,9,2,HA_T1,a7723,Treatment,,Novel,Predator,Aggression,Social,0.46511,1046.5,5.81402,13081.5,13.2692,29869,6.61317,3,19.8395,0.972473,36,34.5591,1.69398,25,58.4785,2.86644,14,36.3991,1.78417,12,7.11982,0.348992,15,17.7596,0.87052,16,11.0397,0.541134,6,3.67991,0.180378,16,11.0397,0.541134,9,101.037,4.95255,17,50.4787,2.47432,8,28.5593,1.39989,1,180.075,8.82676,144.316
Acclimation,Friday,,V,6,male,Bro.Whi,3,2,HA_T1,a7723,Treatment,,Aggression,Novel,Predator,Social,0.655012,1473.78,8.18785,18422.7,14.8313,33385.2,-,0,0,0,34,25.2794,1.23912,21,52.2387,2.56058,29,18.5595,0.909733,31,17.1196,0.83915,25,23.3594,1.14501,30,17.2796,0.846992,10,10.9597,0.537213,30,15.1996,0.74504,14,87.8378,4.30554,28,47.1988,2.31354,15,44.9589,2.20375,1,180.075,8.82676,177.836
Acclimation,Monday,29/07/2019,E,5,male,Bro.Gre,9,2,HA_T2,a7724,Treatment,,Social,Predator,Aggression,Novel,0.57523,1294.27,7.19056,16178.8,28.431,63998.2,-,0,0,0,2,1.43996,0.0705827,0,0,0,35,19.1195,0.937181,20,9.43976,0.462709,57,51.5187,2.52529,8,5.27987,0.258803,30,61.0385,2.99192,49,32.2392,1.58027,4,4.31989,0.211748,29,40.479,1.98416,26,135.277,6.63085,1,180.075,8.82676,171.916
Acclimation,Wednesday,,O,7,male,Bro.Gre,3,2,HA_T2,a7724,Treatment,,Predator,Novel,Aggression,Social,0.691546,1555.98,8.64454,19450.2,15.351,34555.2,-,0,0,0,39,31.1192,1.52537,24,53.2787,2.61156,29,13.5197,0.662693,30,13.7597,0.674457,32,24.3994,1.19598,31,16.4796,0.80778,16,12.0797,0.59211,31,15.4396,0.756803,16,95.3576,4.67414,32,38.399,1.88221,17,46.3188,2.27041,1,180.075,8.82676,174.636
Acclimation,Friday,,R,2,male,Bro.Gre,9,1,HA_T2,a7724,Treatment,,Novel,Predator,Social,Aggression,0.782795,1761.29,9.78518,22016.7,11.9341,26863.7,17.1996,1,17.1996,0.843071,59,58.3985,2.86252,31,42.5589,2.08611,44,15.6796,0.768567,49,15.6796,0.768567,15,9.99975,0.490158,53,19.9995,0.980315,2,2.39994,0.117638,34,15.3596,0.752882,26,114.477,5.61132,46,42.6389,2.09003,20,22.9594,1.1254,1,180.075,8.82676,157.676
Acclimation,Tuesday,30/07/2019,A,1,male,Bro.Yel,9,1,HA_T4,a7728,Treatment,,Social,Novel,Aggression,Predator,0.724301,1629.68,9.05398,20371.5,22.5907,50851.7,-,0,0,0,34,18.4795,0.905811,16,18.7195,0.917575,31,12.0797,0.59211,30,11.6797,0.572504,44,58.8785,2.88605,34,13.5197,0.662693,17,25.2794,1.23912,43,21.4395,1.0509,16,46.3188,2.27041,34,33.1192,1.6234,19,100.637,4.93295,1,180.075,8.82676,171.516
Acclimation,Tuesday,,M,5,male,Bro.Yel,3,2,HA_T4,a7728,Treatment,,Social,Novel,Predator,Aggression,0.611519,1375.92,7.64418,17199.4,29.8325,67152.9,0.079998,1,0.079998,0.00392126,0,0,0,0,0,0,22,12.6397,0.619559,6,3.43991,0.168614,95,90.9577,4.45847,1,0.319992,0.015685,54,42.7189,2.09395,58,29.9992,1.47047,0,0,0,25,23.2794,1.14109,26,156.796,7.68567,1,180.075,8.82676,173.036
Acclimation,Thursday,,V,6,male,Bro.Yel,8,2,HA_T4,a7728,Treatment,,Aggression,Novel,Predator,Social,0.833319,1874.97,10.4167,23437.7,14.4116,32440.6,-,0,0,0,58,28.1593,1.38028,31,57.9186,2.83899,45,14.7996,0.725433,48,16.3996,0.803859,27,23.5994,1.15677,52,17.7596,0.87052,8,3.59991,0.176457,42,17.8396,0.874441,26,97.7576,4.79178,48,42.6389,2.09003,22,39.679,1.94495,1,180.075,8.82676,174.076
Acclimation,Monday,29/07/2019,E,5,male,Bro.Pur,6,2,HA_C2,a7729,Control,,Social,Predator,Aggression,Novel,0.600051,1350.12,7.50083,16876.9,19.5901,44097.4,-,0,0,0,28,18.3195,0.897969,15,37.5191,1.83907,21,15.2796,0.748961,20,13.3597,0.654851,29,27.1993,1.33323,23,16.4796,0.80778,17,39.359,1.92926,23,12.5597,0.615638,13,67.1983,3.29386,24,37.5991,1.84299,12,75.2781,3.68991,1,180.075,8.82676,173.116
Acclimation,Wednesday,,J,2,male,Bro.Pur,2,1,HA_C2,a7729,Control,,Novel,Social,Aggression,Predator,0.594942,1338.62,7.43696,16733.2,20.7804,46776.6,3.33992,4,13.3597,0.654851,23,24.5594,1.20383,5,2.15995,0.105874,41,28.0793,1.37636,37,14.8796,0.729355,23,46.6388,2.2861,37,21.1995,1.03913,4,1.67996,0.0823465,43,40.879,2.00376,20,40.399,1.98024,43,60.8785,2.98408,24,78.798,3.86244,1,180.075,8.82676,150.556
Acclimation,Friday,,V,6,male,Bro.Pur,7,2,HA_C2,a7729,Control,,Aggression,Novel,Predator,Social,0.555362,1249.57,6.9422,15620,19.2556,43344.4,-,0,0,0,30,27.6793,1.35676,13,11.9197,0.584268,34,22.0794,1.08227,32,18.9595,0.929339,22,40.319,1.97632,34,23.0394,1.12932,3,3.19992,0.15685,38,32.8792,1.61164,18,54.5586,2.6743,39,58.7185,2.87821,21,66.7983,3.27425,1,180.075,8.82676,173.836
Acclimation,Tuesday,30/07/2019,C,3,male,Pur._,1,1,HA_C3,a7730,Control,,Social,Aggression,Predator,Novel,0.602053,1354.62,7.52585,16933.2,22.2214,50020.3,-,0,0,0,29,17.5196,0.858756,15,27.8393,1.3646,26,13.9197,0.682299,24,10.7197,0.525449,29,25.5194,1.25088,26,14.2396,0.697984,14,51.8387,2.54098,29,18.4795,0.905811,12,55.6786,2.7292,27,34.1591,1.67438,16,90.2377,4.42318,1,180.075,8.82676,170.396
Acclimation,Wednesday,,L,4,male,Pur._,6,1,HA_C3,a7730,Control,,Aggression,Social,Novel,Predator,0.601339,1353.01,7.51693,16913.1,15.864,35709.8,-,0,0,0,40,21.1995,1.03913,24,59.0385,2.89389,26,12.2397,0.599953,31,15.3596,0.752882,28,21.3595,1.04698,35,17.0396,0.835229,15,20.4795,1.00384,25,12.8797,0.631323,21,90.4777,4.43495,29,38.319,1.87828,11,50.7987,2.49,1,180.075,8.82676,171.996
Acclimation,Thursday,,S,3,male,Pur_,1,1,HA_C3,a7730,Control,,Aggression,Predator,Social,Novel,0.820058,1845.13,10.251,23064.7,16.6014,37369.8,0.159996,1,0.159996,0.00784252,46,28.9593,1.4195,20,30.0792,1.47439,53,24.9594,1.22343,54,22.4794,1.10187,27,19.1195,0.937181,54,23.4394,1.14893,7,7.9198,0.388205,47,23.1194,1.13324,28,74.0781,3.63109,52,64.1584,3.14485,24,41.839,2.05082,1,180.075,8.82676,169.676
Acclimation,Tuesday,30/07/2019,H,8,male,Pur.Blu,6,2,HA_C4,a7737,Control,,Novel,Aggression,Social,Predator,0.578366,1299.01,7.22975,16238,14.9618,33634.1,0.079998,1,0.079998,0.00392126,34,19.5195,0.956788,22,77.7581,3.81147,23,11.4397,0.56074,23,10.7197,0.525449,19,10.8797,0.533292,24,10.7997,0.52937,9,27.2793,1.33715,21,11.6797,0.572504,12,104.317,5.11332,23,29.2793,1.43518,12,46.4788,2.27825,1,180.075,8.82676,167.916
Acclimation,Tuesday,,L,4,male,Pur.Blu,3,1,HA_C4,a7737,Control,,Aggression,Social,Novel,Predator,0.515319,1159.47,6.44165,14493.7,20.5797,46325,0.079998,1,0.079998,0.00392126,26,15.9996,0.784252,16,44.8789,2.19983,17,9.67976,0.474473,18,9.27977,0.454866,25,16.7196,0.819544,19,11.8397,0.580347,16,59.4385,2.9135,17,12.2397,0.599953,10,68.9583,3.38013,20,27.6793,1.35676,11,83.4379,4.08988,1,180.075,8.82676,164.076
Acclimation,Thursday,,V,6,male,Pur.Blu,6,2,HA_C4,a7737,Control,,Aggression,Novel,Predator,Social,0.635698,1430.32,7.94642,17879.4,14.1069,31754.7,-,0,0,0,43,29.9992,1.47047,24,53.5187,2.62332,32,16.2396,0.796016,34,16.3996,0.803859,25,18.3995,0.90189,36,19.8395,0.972473,13,12.7997,0.627402,26,12.8797,0.631323,18,96.3176,4.7212,33,43.7589,2.14493,14,39.999,1.96063,1,180.075,8.82676,177.036
Acclimation,Tuesday,30/07/2019,D,4,male,Bla.Pin,3,1,HA_C3,a8043,Control,,Social,Aggression,Novel,Predator,0.612649,1378.46,7.65831,17231.2,19.9863,44989.1,0.239994,1,0.239994,0.0117638,26,10.4797,0.513685,15,57.0386,2.79586,22,6.39984,0.313701,20,5.59986,0.274488,46,29.8393,1.46263,21,6.79983,0.333307,31,53.3587,2.61548,26,10.5597,0.517606,11,72.0782,3.53306,23,17.1996,0.843071,13,90.7977,4.45063,1,180.075,8.82676,163.676
Acclimation,Wednesday,,K,3,male,Bla.Pin,8,1,HA_C3,a8043,Control,,Predator,Social,Aggression,Novel,0.757544,1704.47,9.46953,21306.4,18.0342,40595,-,0,0,0,41,21.9994,1.07835,20,26.1593,1.28225,46,27.1993,1.33323,44,19.5995,0.960709,29,30.3192,1.48616,43,19.3595,0.948945,8,5.11987,0.250961,45,30.3192,1.48616,22,61.0385,2.99192,44,65.5184,3.21151,22,53.5187,2.62332,1,180.075,8.82676,176.316
Acclimation,Thursday,,X,8,male,Bla.Pin,2,2,HA_C3,a8043,Control,,Predator,Social,Novel,Aggression,0.654608,1472.87,8.18281,18411.3,13.4905,30367.1,-,0,0,0,48,34.8791,1.70967,27,49.5988,2.43118,29,14.5596,0.71367,28,14.6396,0.717591,21,18.5595,0.909733,36,25.1994,1.2352,6,2.95993,0.145087,30,19.6795,0.96463,18,102.237,5.01137,34,42.5589,2.08611,15,35.2791,1.72928,1,180.075,8.82676,171.596
Acclimation,Tuesday,30/07/2019,D,4,female,Pin.Bla,7,1,HA_C4,a8045,Control,,Social,Aggression,Novel,Predator,0.665413,1496.51,8.31788,18706.9,13.4331,30224.6,0.159996,1,0.159996,0.00784252,40,21.5995,1.05874,23,83.5179,4.0938,28,9.11977,0.447024,32,9.67976,0.474473,26,16.3196,0.799937,35,13.2797,0.650929,10,13.1997,0.647008,29,13.2797,0.650929,19,114.237,5.59956,33,27.4393,1.34499,15,38.319,1.87828,1,179.995,8.82284,155.596
Acclimation,Tuesday,,P,8,female,Pin.Bla,1,2,HA_C4,a8045,Control,,Novel,Social,Predator,Aggression,0.572808,1288.82,7.16029,16110.6,18.2327,41041.8,0.0914263,7,0.639984,0.0313701,26,11.8397,0.580347,14,66.9583,3.2821,22,7.8398,0.384284,25,8.71978,0.427417,26,17.9196,0.878362,25,9.51976,0.46663,15,48.0788,2.35668,21,9.19977,0.450945,13,84.7179,4.15262,24,23.1194,1.13324,12,72.2382,3.5409,1,180.075,8.82676,148.956
Acclimation,Thursday,,S,3,female,Pin.Bla,6,1,HA_C4,a8045,Control,,Aggression,Predator,Social,Novel,0.70065,1576.46,8.75834,19706.3,17.9519,40409.7,-,0,0,0,35,22.2394,1.09011,18,44.3189,2.17238,35,15.2796,0.748961,33,13.5997,0.666614,36,22.3994,1.09795,34,15.4396,0.756803,17,28.8793,1.41558,38,17.9196,0.878362,17,77.0381,3.77617,34,39.999,1.96063,18,63.0384,3.08995,1,180.075,8.82676,176.876
Acclimation,Monday,29/07/2019,A,1,female,Whi._,11,1,HA_T2,a8050,Treatment,"RE-RUN, Covers fell down towards end, may exclude",Social,Novel,Aggression,Predator,0.00147857,3.32678,0.0184826,41.5858,8.04371,18106.4,179.995,1,179.995,8.82284,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,1,180.075,8.82676,0
Acclimation,Wednesday,,M,5,female,Whi._,5,2,HA_T2,a8050,Treatment,,Social,Novel,Predator,Aggression,0.528552,1189.24,6.60707,14865.9,15.648,35223.7,-,0,0,0,30,21.7595,1.06658,18,66.5583,3.26249,23,13.5197,0.662693,20,9.67976,0.474473,26,21.8395,1.0705,21,11.9997,0.588189,14,20.2395,0.992079,24,14.4796,0.709748,10,96.3176,4.7212,23,31.9992,1.5685,14,51.7587,2.53706,1,180.075,8.82676,169.596
Acclimation,Friday,,Q,1,female,Whi._,10,1,HA_T2,a8050,Treatment,,Aggression,Predator,Novel,Social,0.916462,2062.04,11.4561,25776.1,16.8545,37939.4,-,0,0,0,54,32.1592,1.57635,26,27.5993,1.35284,58,21.1995,1.03913,57,20.2395,0.992079,34,29.9193,1.46655,57,21.1995,1.03913,9,4.63988,0.227433,54,23.1194,1.13324,29,73.5182,3.60364,54,56.7186,2.78017,26,49.8388,2.44295,1,180.075,8.82676,174.716
Acclimation,Tuesday,30/07/2019,B,2,male,_.Red,10,1,HA_T4,a8057,Treatment,,Novel,Aggression,Predator,Social,0.332998,749.246,4.16258,9365.81,10.0423,22605.3,23.3594,2,46.7188,2.29002,56,94.2376,4.61925,35,24.3194,1.19206,9,4.47989,0.219591,16,29.0393,1.42342,1,0.559986,0.0274488,32,25.4394,1.24696,0,0,0,6,1.99995,0.0980315,13,136.397,6.68575,15,42.5589,2.08611,2,1.11997,0.0548977,1,180.075,8.82676,109.757
Acclimation,Tuesday,,J,2,male,_.Red,4,1,HA_T4,a8057,Treatment,,Novel,Social,Aggression,Predator,0.819859,1844.68,10.2485,23059.1,18.4211,41466,-,0,0,0,43,17.1996,0.843071,22,39.279,1.92534,46,16.3196,0.799937,45,13.2797,0.650929,42,34.1591,1.67438,44,15.0396,0.737197,19,27.4393,1.34499,47,17.3596,0.850914,23,66.2383,3.2468,46,40.159,1.96847,24,73.6782,3.61148,1,180.075,8.82676,177.436
Acclimation,Thursday,,U,5,male,_.Red,10,2,HA_T4,a8057,Treatment,,Aggression,Social,Predator,Novel,0.00503361,11.3256,0.0629217,141.574,29.0001,65279.3,57.6786,3,173.036,8.48169,0,0,0,0,0,0,0,0,0,0,0,0,1,87.1978,4.27417,0,0,0,0,0,0,1,92.8777,4.55258,0,0,0,0,0,0,1,180.075,8.82676,1,180.075,8.82676,0
Acclimation,Tuesday,30/07/2019,G,7,female,Red.Pur,9,2,HA_T4,a8062,Treatment,,Social,Predator,Novel,Aggression,0.576771,1297.74,7.20982,16222.1,21.3357,48026.6,-,0,0,0,15,11.1197,0.545055,7,22.3194,1.09403,39,27.2793,1.33715,34,19.3595,0.948945,32,24.0794,1.1803,22,14.3196,0.701906,16,41.439,2.03121,35,20.1595,0.988158,14,42.3989,2.07827,29,59.3585,2.90958,16,78.318,3.83891,1,180.075,8.82676,170.236
Acclimation,Tuesday,,I,1,female,Red.Pur,4,1,HA_T4,a8062,Treatment,,Aggression,Novel,Social,Predator,0.588741,1324.67,7.35945,16558.8,21.8223,49121.9,-,0,0,0,25,13.6797,0.670536,14,36.7991,1.80378,24,10.6397,0.521528,24,11.5197,0.564662,36,25.7594,1.26265,24,12.0797,0.59211,22,55.1986,2.70567,26,14.3996,0.705827,13,58.0785,2.84684,25,31.3592,1.53713,13,90.6377,4.44279,1,180.075,8.82676,167.996
Acclimation,Thursday,,V,6,female,Red.Pur,9,2,HA_T4,a8062,Treatment,,Aggression,Novel,Predator,Social,0.46825,1053.56,5.85327,13169.9,14.4186,32456.2,1.21997,4,4.87988,0.239197,24,30.7192,1.50576,13,57.1986,2.8037,27,12.9597,0.635244,25,16.4796,0.80778,20,21.9195,1.07443,21,20.1595,0.988158,7,6.95983,0.34115,25,13.6797,0.670536,10,103.677,5.08195,24,38.079,1.86652,13,38.319,1.87828,1,180.075,8.82676,144.716
Acclimation,Tuesday,30/07/2019,C,3,female,Red.Red,4,1,HA_T3,a8063,Treatment,,Social,Aggression,Predator,Novel,0.436302,981.679,5.45391,12271.3,13.5487,30498.2,8.0478,5,40.239,1.97239,61,66.4783,3.25857,23,15.5996,0.764646,13,44.5589,2.18414,26,12.0797,0.59211,1,0.559986,0.0274488,55,37.7591,1.85084,0,0,0,4,3.03992,0.149008,21,112.557,5.51721,25,64.7184,3.1723,3,2.79993,0.137244,1,180.075,8.82676,115.997
Acclimation,Wednesday,,K,3,female,Red.Red,9,1,HA_T3,a8063,Treatment,,Predator,Social,Aggression,Novel,0.477994,1075.49,5.97507,13443.9,26.636,59957.6,4.47989,4,17.9196,0.878362,14,8.55979,0.419575,8,12.6397,0.619559,26,13.2797,0.650929,19,10.2397,0.501921,42,42.3989,2.07827,14,7.43981,0.364677,25,66.0783,3.23896,32,19.4395,0.952866,6,25.7594,1.26265,21,33.5992,1.64693,16,120.717,5.91718,1,180.075,8.82676,146.636
Acclimation,Thursday,,S,3,female,Red.Red,5,1,HA_T3,a8063,Treatment,,Aggression,Predator,Social,Novel,0.00368682,8.29535,0.0460864,103.694,6.11125,13756.4,179.756,1,179.756,8.81107,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.075,8.82676,0,0,0,0,0,0,1,180.075,8.82676,0
Acclimation,Monday,29/07/2019,G,7,female,Red._,7,2,HA_C2,a8064,Control,,Social,Predator,Novel,Aggression,0.775716,1745.36,9.69669,21817.5,15.8821,35750.5,-,0,0,0,45,22.2394,1.09011,24,54.2386,2.65862,35,14.3196,0.701906,35,15.8396,0.77641,34,29.5993,1.45087,39,14.9596,0.733276,15,11.9997,0.588189,37,16.8796,0.827386,18,86.7178,4.25065,36,40.719,1.99592,19,52.6387,2.58019,1,180.075,8.82676,176.316
Acclimation,Wednesday,,P,8,female,Red._,2,2,HA_C2,a8064,Control,,Novel,Social,Predator,Aggression,0.729751,1641.94,9.12212,20524.8,16.5213,37189.5,0.079998,1,0.079998,0.00392126,47,28.0793,1.37636,29,43.6789,2.14101,35,15.3596,0.752882,32,11.6797,0.572504,45,27.7593,1.36068,34,18.4795,0.905811,21,13.9996,0.686221,44,21.0395,1.03129,16,84.4779,4.14085,37,39.119,1.9175,21,56.4786,2.76841,1,180.075,8.82676,176.156
Acclimation,Friday,,T,4,female,Red._,7,1,HA_C2,a8064,Control,,Predator,Aggression,Social,Novel,0.570052,1279.77,7.12583,15997.5,20.7831,46699.6,7.21982,4,28.8793,1.41558,27,26.3993,1.29402,12,16.0796,0.788173,33,28.7193,1.40773,30,12.3197,0.603874,35,52.3187,2.5645,29,13.5197,0.662693,11,6.95983,0.34115,42,23.6794,1.16069,14,51.3587,2.51745,33,53.8387,2.63901,19,74.7981,3.66638,1,179.995,8.82284,140.636
Acclimation,Tuesday,30/07/2019,G,7,male,Yel.Pin,7,2,HA_C4,a8066,Control,,Social,Predator,Novel,Aggression,0.740324,1665.73,9.25428,20822.1,20.9923,47253.6,0.079998,1,0.079998,0.00392126,38,18.5595,0.909733,19,26.7193,1.3097,42,16.6396,0.815622,38,13.5197,0.662693,48,30.3192,1.48616,37,15.3596,0.752882,25,35.8391,1.75672,46,23.1194,1.13324,16,55.8386,2.73704,39,41.999,2.05866,23,82.2379,4.03106,1,180.075,8.82676,172.396
Acclimation,Tuesday,,M,5,male,Yel.Pin,2,2,HA_C4,a8066,Control,,Social,Novel,Predator,Aggression,0.76244,1715.49,9.53074,21444.2,20.6902,46573.6,0.079998,1,0.079998,0.00392126,37,18.0795,0.886205,20,39.759,1.94887,35,13.0397,0.639166,34,11.1197,0.545055,45,30.3192,1.48616,35,11.9997,0.588189,26,40.479,1.98416,38,15.2796,0.748961,18,65.5184,3.21151,36,32.7192,1.6038,19,81.838,4.01145,1,180.075,8.82676,169.436
Acclimation,Thursday,,Q,1,male,Yel.Pin,7,1,HA_C4,a8066,Control,,Aggression,Predator,Novel,Social,0.659139,1483.06,8.23944,18538.7,22.4558,50548,-,0,0,0,28,13.4397,0.658772,16,31.9992,1.5685,28,10.4797,0.513685,25,8.63978,0.423496,38,34.5591,1.69398,25,11.0397,0.541134,22,52.4787,2.57235,32,17.4396,0.854835,13,52.2387,2.56058,27,29.1993,1.43126,14,98.6375,4.83491,1,180.075,8.82676,172.236
