Time,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,Phase1,Phase2,Phase3,Phase4,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
6-Sep,Thursday,12/09/2019,S,3,male,Red.Yel,10,1,HA_T4,Treatment,a7321,"Tablet died at 19-20mins, possible exclusion",Aggression,Predator,Social,Novel,1416.05,7.86713,9.69282,21808.8,0,38.239,80.398,9.03977,12.1597,7.9198,18.3995,5.75986,8.0798,130.397,30.4792,19.1195,179.995,172.716
6-Sep,Friday,13/09/2019,S,3,female,Ora.Pin,1,1,HA_C1,Control,a7498,,Aggression,Predator,Social,Novel,1070.27,5.94607,13.7511,30940,1.19997,12.1597,103.517,3.51991,3.75991,10.7197,6.31984,33.2792,6.71983,120.237,11.1997,48.5588,179.995,140.076
6-Sep,Friday,13/09/2019,S,3,male,Red.Pin,2,1,HA_C1,Control,a6985,,Aggression,Predator,Social,Novel,1101.09,6.11729,6.90177,15529,0.079998,12.3997,139.437,4.31989,5.35987,4.87988,9.67976,0,3.9199,159.516,12.8797,7.59981,179.995,149.996
6-Sep,Friday,13/09/2019,S,3,male,Ora.Bla,3,1,HA_C1,Control,a7403,,Aggression,Predator,Social,Novel,822.791,4.58136,5.32486,11959.6,0.879978,12.5597,158.716,0.159996,0.159996,0.39999,2.95993,4.71988,0.239994,174.076,0.479988,5.27987,179.916,131.437
6-Sep,Friday,13/09/2019,S,3,male,Ora.Ora,4,1,HA_T1,Treatment,a7412,,Aggression,Predator,Social,Novel,1437.79,8.01282,8.26351,18551.6,0,25.3594,112.077,8.39979,8.95978,5.03987,12.5597,1.99995,5.59986,146.316,23.5994,10.0797,179.995,172.956
6-Sep,Friday,13/09/2019,S,3,female,Pin.Pin,5,1,HA_T1,Treatment,a7550,,Aggression,Predator,Social,Novel,993.933,5.52199,7.93234,17847.8,1.83995,19.9195,121.437,6.07985,6.87983,2.39994,15.7596,1.19997,6.31984,151.996,22.6394,5.35987,179.995,148.076
6-Sep,Friday,13/09/2019,S,3,male,Whi.Yel,6,1,HA_C2,Control,a7370,,Aggression,Predator,Social,Novel,857.808,4.76572,5.32839,11988.9,1.27997,12.0797,157.596,0.959976,2.31994,1.83995,4.55989,0,0.639984,173.196,4.55989,2.23994,179.995,132.317
6-Sep,Friday,13/09/2019,S,3,female,Bla._,7,1,HA_C2,Control,a6798,,Aggression,Predator,Social,Novel,1363.26,7.57384,7.14765,16082.2,0.079998,20.5595,132.557,4.0799,4.71988,4.71988,6.95983,2.23994,4.1599,158.396,12.6397,8.95978,179.995,168.876
6-Sep,Friday,13/09/2019,S,3,female,_.Pin,8,1,HA_C2,Control,a7549,,Aggression,Predator,Social,Novel,752.899,4.18287,4.2696,9606.6,0.559986,3.27992,176.716,0,0,0,0,0,0,179.995,0,0,179.995,141.676
6-Sep,Friday,13/09/2019,S,3,female,Pur.Pur,9,1,HA_T2,Treatment,a6932,,Aggression,Predator,Social,Novel,578.438,3.21362,6.9838,15713.5,0.239994,13.9996,137.197,3.59991,3.35992,8.23979,6.79983,2.23994,4.55989,156.716,9.91975,13.3597,179.995,123.837
6-Sep,Friday,13/09/2019,S,3,male,Pur._,10,1,HA_T2,Treatment,a7167,,Aggression,Predator,Social,Novel,1762.9,9.79412,8.95843,20156.5,0,18.9595,117.037,7.67981,7.27982,10.4797,8.63978,2.79993,7.11982,142.076,20.0795,17.8396,179.995,171.756
13-16,Thursday,12/09/2019,S,3,male,Pur_,1,1,HA_C3,Control,a7730,,Aggression,Predator,Social,Novel,1574.09,8.74516,20.2062,45463.8,0.479988,21.2795,10.6397,26.5593,20.7995,28.7193,22.4794,17.0396,32.4792,46.7988,66.8783,66.3183,179.995,176.156
13-16,Thursday,12/09/2019,S,3,female,Red.Whi,2,1,HA_C3,Control,a7322,,Aggression,Predator,Social,Novel,1321.6,7.3424,19.8802,44730.5,0.79998,15.7596,50.3187,9.19977,6.07985,28.5593,13.7597,45.5189,10.7997,75.1981,23.7594,81.038,179.995,159.116
13-16,Thursday,12/09/2019,S,3,female,Whi.Pin,3,1,HA_C3,Control,a7232,,Aggression,Predator,Social,Novel,5.75649,0.0319813,32.6838,73538.5,179.995,0,0,0,0,0,0,179.995,0,0,0,179.995,179.995,0
13-16,Thursday,12/09/2019,S,3,male,Bla.Blu,4,1,HA_T3,Treatment,a6808,,Aggression,Predator,Social,Novel,1083.96,6.02218,23.1267,52035,39.519,13.0397,7.67981,21.5195,7.27982,35.0391,7.35982,2.87993,85.1979,25.9993,48.3188,105.677,179.995,100.797
13-16,Thursday,12/09/2019,S,3,female,Red.Red,5,1,HA_T3,Treatment,a8063,,Aggression,Predator,Social,Novel,1013.86,5.6327,10.9077,24542.4,2.47994,33.3592,99.9175,7.8398,7.27982,10.6397,10.5597,3.51991,6.87983,140.156,20.9595,18.8795,179.995,136.957
13-16,Thursday,12/09/2019,S,3,female,Pin.Bla,6,1,HA_C4,Control,a8045,,Aggression,Predator,Social,Novel,1335.18,7.41788,14.7665,33224.5,0,34.7991,40.879,10.5597,20.2395,18.7995,27.0393,13.8397,13.8397,93.6777,44.3989,41.919,179.995,176.716
13-16,Thursday,12/09/2019,S,3,female,Blu.Bla,7,1,HA_C4,Control,a7201,,Aggression,Predator,Social,Novel,634.522,3.52521,31.1105,69998.6,79.598,0,0,3.35992,3.11992,69.5983,2.23994,91.9977,9.67976,0.639984,9.75976,169.596,179.995,82.7979
13-16,Thursday,12/09/2019,S,3,male,Whi.Ora,8,1,HA_C4,Control,a7184,,Aggression,Predator,Social,Novel,903.191,5.01786,21.2821,47884.7,68.9583,37.5991,29.5193,7.27982,4.47989,23.5194,6.63983,63.4384,7.51981,71.9982,16.0796,91.9177,179.995,100.237
13-16,Thursday,12/09/2019,S,3,male,Whi.Pur,9,1,HA_T4,Treatment,a7180,,Aggression,Predator,Social,Novel,1372.4,7.62464,25.6687,57754.5,46.7988,11.7597,7.03982,15.5996,10.6397,71.4382,7.11982,33.0392,23.3594,23.8394,35.1191,121.037,179.995,125.837
13-16,Thursday,12/09/2019,S,3,male,Red.Yel,10,1,HA_T4,Treatment,a7321,"Tablet died at 19-20mins, possible exclusion",Aggression,Predator,Social,Novel,1439.49,7.99736,19.6579,44230.3,0,18.6395,1.91995,33.2792,27.9193,33.5192,27.9193,5.27987,31.5192,37.1191,83.5979,59.2785,179.995,175.996
13-16,Friday,13/09/2019,S,3,female,Ora.Pin,1,1,HA_C1,Control,a7498,,Aggression,Predator,Social,Novel,1164.02,6.46693,24.9513,56140.5,27.0393,18.2395,14.3996,7.43981,6.39984,36.8791,12.6397,75.1181,8.87978,42.1589,19.7595,118.077,179.995,140.156
13-16,Friday,13/09/2019,S,3,male,Red.Pin,2,1,HA_C1,Control,a6985,,Aggression,Predator,Social,Novel,1375.7,7.64296,12.6459,28453.2,16.3196,26.6393,88.8778,5.67986,4.95988,29.3593,7.9198,7.8398,8.71978,120.957,15.6796,43.3589,179.995,151.996
13-16,Friday,13/09/2019,S,3,male,Ora.Bla,3,1,HA_C1,Control,a7403,,Aggression,Predator,Social,Novel,2067.59,11.4869,22.2558,50075.5,0.079998,17.6796,13.4397,17.7596,17.1196,57.1186,15.6796,18.6395,22.5594,41.599,48.0788,90.3177,179.995,176.956
13-16,Friday,13/09/2019,S,3,male,Ora.Ora,4,1,HA_T1,Treatment,a7412,,Aggression,Predator,Social,Novel,1646.55,9.14772,14.269,32105.3,0,35.1991,52.3187,12.8797,15.7596,18.4795,21.0395,11.5997,12.7197,102.877,39.039,38.079,179.995,174.236
13-16,Friday,13/09/2019,S,3,female,Pin.Pin,5,1,HA_T1,Treatment,a7550,,Aggression,Predator,Social,Novel,1198.97,6.66112,18.8659,42448.3,3.59991,18.3195,41.039,12.3197,14.0796,30.4792,16.3996,32.0792,15.2796,69.0383,37.8391,73.1182,179.995,167.836
13-16,Friday,13/09/2019,S,3,male,Whi.Yel,6,1,HA_C2,Control,a7370,,Aggression,Predator,Social,Novel,1083.55,6.01988,27.5692,62030.7,7.75981,5.51986,0,10.6397,8.31979,107.597,6.15985,13.2797,28.4793,9.51976,27.9193,142.556,179.995,110.317
13-16,Friday,13/09/2019,S,3,female,Bla._,7,1,HA_C2,Control,a6798,,Aggression,Predator,Social,Novel,1746.23,9.70149,18.735,42153.7,0,17.7596,45.3589,14.2396,13.5997,37.999,11.8397,19.7595,19.4395,70.5582,38.319,71.1182,179.995,175.436
13-16,Friday,13/09/2019,S,3,female,_.Pin,8,1,HA_C2,Control,a7549,,Aggression,Predator,Social,Novel,1288.15,7.15655,11.3171,25463.5,0.159996,27.6793,86.9578,9.03977,7.8398,16.3196,16.3996,4.31989,11.4397,126.797,25.3594,27.8393,179.995,172.556
13-16,Friday,13/09/2019,S,3,female,Pur.Pur,9,1,HA_T2,Treatment,a6932,,Aggression,Predator,Social,Novel,983.598,5.46457,26.592,59832.1,0.159996,5.11987,2.63993,22.6394,12.5597,47.6788,11.3597,50.8787,27.1193,13.3597,51.9187,114.717,179.995,155.916
13-16,Friday,13/09/2019,S,3,male,Pur._,10,1,HA_T2,Treatment,a7167,,Aggression,Predator,Social,Novel,1703.53,9.4643,18.4498,41512,0.079998,27.3593,11.9197,21.1995,17.5996,43.9189,29.2793,3.59991,25.1194,61.3585,53.4387,65.1984,179.995,175.996
20-23,Thursday,12/09/2019,S,3,male,Pur_,1,1,HA_C3,Control,a7730,,Aggression,Predator,Social,Novel,1332.14,7.40094,10.9343,24602.2,0,34.2391,76.7981,10.0797,9.99975,12.6397,20.0795,5.11987,11.0397,125.197,30.2392,24.5594,179.995,173.916
20-23,Thursday,12/09/2019,S,3,female,Red.Whi,2,1,HA_C3,Control,a7322,,Aggression,Predator,Social,Novel,256.255,1.42368,5.90021,13275.5,36.5591,1.03997,178.956,0,0,0,0,0,0,179.995,0,0,179.995,47.9988
20-23,Thursday,12/09/2019,S,3,female,Whi.Pin,3,1,HA_C3,Control,a7232,,Aggression,Predator,Social,Novel,454.05,2.52257,6.38185,14359.2,66.7183,30.7192,145.276,0.159996,0.159996,0.39999,1.59996,1.43996,0.239994,177.596,0.39999,1.99995,179.995,87.1978
20-23,Thursday,12/09/2019,S,3,male,Bla.Blu,4,1,HA_T3,Treatment,a6808,,Aggression,Predator,Social,Novel,1721.59,9.56461,12.065,27146.3,0,38.639,65.9184,12.4797,12.3197,14.7996,16.4796,1.59996,17.7596,116.317,35.0391,28.6393,179.995,174.636
20-23,Thursday,12/09/2019,S,3,female,Red.Red,5,1,HA_T3,Treatment,a8063,,Aggression,Predator,Social,Novel,430.778,2.39327,6.82,15345,35.4391,9.51976,170.076,0,0,0,0.39999,0,0,179.995,0,0,179.995,79.678
20-23,Thursday,12/09/2019,S,3,female,Pin.Bla,6,1,HA_C4,Control,a8045,,Aggression,Predator,Social,Novel,1347.56,7.4866,10.0571,22628.4,0,39.199,81.278,9.19977,7.9998,10.7197,16.8796,5.03987,9.67976,133.197,24.7194,22.0794,179.995,176.156
20-23,Thursday,12/09/2019,S,3,female,Blu.Bla,7,1,HA_C4,Control,a7201,,Aggression,Predator,Social,Novel,479.892,2.66613,5.02402,11304.1,32.3192,4.63988,171.516,0.159996,0.159996,2.55994,0.719982,0,0.239994,176.796,0.479988,2.71993,179.995,105.277
20-23,Thursday,12/09/2019,S,3,male,Whi.Ora,8,1,HA_C4,Control,a7184,,Aggression,Predator,Social,Novel,602.165,3.34545,16.5403,37215.7,84.7979,36.4791,67.7583,1.83995,1.27997,6.47984,5.35987,59.1185,1.67996,108.237,5.03987,66.7183,179.995,70.8782
20-23,Thursday,12/09/2019,S,3,male,Whi.Pur,9,1,HA_T4,Treatment,a7180,,Aggression,Predator,Social,Novel,1285.49,7.14179,22.1259,49783.2,43.3589,18.4795,35.9191,5.67986,4.95988,32.4792,9.27977,62.4784,10.7197,61.9984,15.1996,102.797,179.995,123.677
20-23,Thursday,12/09/2019,S,3,male,Red.Yel,10,1,HA_T4,Treatment,a7321,"Tablet died at 19-20mins, possible exclusion",Aggression,Predator,Social,Novel,1258.05,6.98933,6.86691,15450.5,0,56.1586,91.2777,3.11992,7.19982,3.35992,16.3196,0,2.55994,159.036,15.9196,5.03987,179.995,174.716
20-23,Friday,13/09/2019,S,3,female,Ora.Pin,1,1,HA_C1,Control,a7498,,Aggression,Predator,Social,Novel,668.692,3.71505,6.6474,14956.6,55.9986,4.55989,166.316,0.79998,0.879978,2.71993,1.99995,1.59996,1.11997,172.476,2.55994,4.95988,179.995,90.1577
20-23,Friday,13/09/2019,S,3,male,Red.Pin,2,1,HA_C1,Control,a6985,,Aggression,Predator,Social,Novel,712.706,3.95958,6.30078,14176.8,1.11997,8.0798,155.356,2.55994,2.15995,4.23989,3.51991,0.479988,3.59991,166.236,6.63983,7.11982,179.995,109.517
20-23,Friday,13/09/2019,S,3,male,Ora.Bla,3,1,HA_C1,Control,a7403,,Aggression,Predator,Social,Novel,573.687,3.19149,4.66583,10488.8,0.879978,3.11992,175.356,0.159996,0.159996,0.719982,0.159996,0.159996,0.159996,178.636,0.39999,0.959976,179.995,114.477
20-23,Friday,13/09/2019,S,3,male,Ora.Ora,4,1,HA_T1,Treatment,a7412,,Aggression,Predator,Social,Novel,1405.63,7.80926,13.3158,29960.6,0,23.6794,76.4781,10.6397,9.27977,15.4396,15.7596,16.5596,12.1597,112.237,28.1593,39.599,179.995,176.876
20-23,Friday,13/09/2019,S,3,female,Pin.Pin,5,1,HA_T1,Treatment,a7550,,Aggression,Predator,Social,Novel,1011.87,5.62162,9.03412,20326.8,7.03982,15.5196,123.997,5.91985,6.07985,6.47984,9.91975,7.11982,4.95988,145.436,17.8396,16.7196,179.995,139.996
20-23,Friday,13/09/2019,S,3,male,Whi.Yel,6,1,HA_C2,Control,a7370,,Aggression,Predator,Social,Novel,898.969,4.9944,6.20871,13969.6,0.39999,15.3596,137.277,4.63988,8.63978,0.39999,9.75976,0,3.9199,159.196,18.3195,2.47994,179.995,143.276
20-23,Friday,13/09/2019,S,3,female,Bla._,7,1,HA_C2,Control,a6798,,Aggression,Predator,Social,Novel,1071.93,5.95533,6.61581,14885.6,0.559986,7.27982,150.796,2.71993,2.55994,5.83985,3.27992,3.67991,3.8399,160.396,7.19982,12.3997,179.995,153.916
20-23,Friday,13/09/2019,S,3,female,_.Pin,8,1,HA_C2,Control,a7549,,Aggression,Predator,Social,Novel,799.091,4.4395,5.79987,13049.7,0.39999,4.71988,159.036,2.71993,2.47994,5.11987,2.87993,0,3.03992,165.676,7.27982,7.03982,179.995,143.836
20-23,Friday,13/09/2019,S,3,female,Pur.Pur,9,1,HA_T2,Treatment,a6932,,Aggression,Predator,Social,Novel,401.362,2.22985,4.55635,10251.8,0.719982,0.479988,176.796,0.559986,0.479988,0,0.479988,0,1.19997,177.596,1.83995,0.559986,179.995,87.4378
20-23,Friday,13/09/2019,S,3,male,Pur._,10,1,HA_T2,Treatment,a7167,,Aggression,Predator,Social,Novel,1146.04,6.36706,6.11951,13768.9,0,14.6396,146.076,2.71993,2.55994,7.67981,2.87993,0,3.43991,162.716,7.51981,9.75976,179.995,170.716
27-30,Thursday,12/09/2019,S,3,male,Pur_,1,1,HA_C3,Control,a7730,,Aggression,Predator,Social,Novel,1316.82,7.31583,21.1391,47563,2.23994,12.7997,9.51976,30.2392,19.5195,29.9992,20.6395,5.35987,51.9187,35.5991,71.6782,72.7182,179.995,147.436
27-30,Thursday,12/09/2019,S,3,female,Red.Whi,2,1,HA_C3,Control,a7322,,Aggression,Predator,Social,Novel,1365.92,7.58866,23.8854,53742.2,0,11.5197,30.6392,8.87978,6.79983,27.5193,9.03977,68.6383,16.9596,48.5588,23.5994,107.837,179.995,166.396
27-30,Thursday,12/09/2019,S,3,female,Whi.Pin,3,1,HA_C3,Control,a7232,,Aggression,Predator,Social,Novel,739.345,4.10757,13.0492,29360.7,57.7586,67.5183,65.0384,2.63993,3.9199,11.1197,6.15985,20.8795,2.71993,137.517,8.71978,33.7592,179.995,89.5178
27-30,Thursday,12/09/2019,S,3,male,Bla.Blu,4,1,HA_T3,Treatment,a6808,,Aggression,Predator,Social,Novel,1483.69,8.24294,21.8956,49265.1,8.95978,13.8397,17.3596,18.5595,10.4797,60.2385,11.2797,6.15985,42.0789,38.879,43.1989,97.9176,179.995,149.276
27-30,Thursday,12/09/2019,S,3,female,Red.Red,5,1,HA_T3,Treatment,a8063,,Aggression,Predator,Social,Novel,438.455,2.43592,9.30916,20945.6,84.9579,69.5183,91.5177,1.91995,2.71993,4.0799,6.55984,0,3.67991,165.916,6.95983,7.11982,179.995,60.9585
27-30,Thursday,12/09/2019,S,3,female,Pin.Bla,6,1,HA_C4,Control,a8045,,Aggression,Predator,Social,Novel,1458.38,8.10233,19.7315,44395.8,0.079998,22.9594,27.5193,17.8396,13.6797,31.8392,16.3996,29.4393,20.3195,61.4385,43.5189,75.0381,179.995,174.476
27-30,Thursday,12/09/2019,S,3,female,Blu.Bla,7,1,HA_C4,Control,a7201,,Aggression,Predator,Social,Novel,430.651,2.39257,30.3966,68392.4,112.877,4.79988,6.71983,1.59996,1.59996,35.3591,3.8399,121.437,4.55989,14.3996,4.71988,160.796,179.995,50.4787
27-30,Thursday,12/09/2019,S,3,male,Whi.Ora,8,1,HA_C4,Control,a7184,,Aggression,Predator,Social,Novel,849.612,4.72018,20.2018,45454.1,49.2788,62.7984,14.2396,5.43986,5.35987,31.5992,6.23984,48.7988,5.51986,81.518,14.1596,84.3179,179.995,106.877
27-30,Thursday,12/09/2019,S,3,male,Whi.Pur,9,1,HA_T4,Treatment,a7180,,Aggression,Predator,Social,Novel,1190.45,6.61375,24.7684,55728.9,84.2379,22.3194,6.31984,10.5597,8.87978,60.2385,13.9996,45.9189,11.7597,39.039,27.3593,113.597,179.995,92.2377
27-30,Thursday,12/09/2019,S,3,male,Red.Yel,10,1,HA_T4,Treatment,a7321,"Tablet died at 19-20mins, possible exclusion",Aggression,Predator,Social,Novel,1442.85,8.01605,10.3689,23330.1,0.319992,45.9988,65.5984,11.2797,15.1996,5.83985,23.6794,0.959976,11.4397,128.317,37.4391,14.2396,179.995,169.996
27-30,Friday,13/09/2019,S,3,female,Ora.Pin,1,1,HA_C1,Control,a7498,,Aggression,Predator,Social,Novel,646.048,3.58924,32.0905,72203.5,55.0386,2.39994,0,4.47989,3.03992,33.2792,3.43991,126.077,7.27982,4.39989,10.9597,164.636,179.995,70.0782
27-30,Friday,13/09/2019,S,3,male,Red.Pin,2,1,HA_C1,Control,a6985,,Aggression,Predator,Social,Novel,1393.08,7.7395,12.6544,28472.4,28.6393,25.1994,90.9577,6.63983,6.63983,24.8794,9.27977,7.35982,9.03977,122.157,19.3595,38.479,179.995,138.237
27-30,Friday,13/09/2019,S,3,male,Ora.Bla,3,1,HA_C1,Control,a7403,,Aggression,Predator,Social,Novel,1858.45,10.325,23.7895,53526.3,21.0395,18.5595,8.1598,15.1996,12.8797,71.3582,15.1196,18.4795,20.2395,37.0391,39.919,103.037,179.995,148.316
27-30,Friday,13/09/2019,S,3,male,Ora.Ora,4,1,HA_T1,Treatment,a7412,,Aggression,Predator,Social,Novel,1628.07,9.04507,18.0696,40656.7,0,31.3592,23.8394,18.7195,19.2795,25.8394,22.5594,19.5195,18.8795,71.1182,51.8387,57.0386,179.995,179.036
27-30,Friday,13/09/2019,S,3,female,Pin.Pin,5,1,HA_T1,Treatment,a7550,,Aggression,Predator,Social,Novel,544.846,3.027,31.82,71594.9,93.2777,0,0,5.99985,5.35987,52.3187,1.67996,105.837,8.79978,0.479988,14.7996,164.716,179.995,70.5582
27-30,Friday,13/09/2019,S,3,male,Whi.Yel,6,1,HA_C2,Control,a7370,,Aggression,Predator,Social,Novel,553.112,3.07292,28.7183,64616.2,34.2391,2.63993,0,4.23989,5.19987,137.357,4.71988,3.75991,22.0794,5.03987,14.0796,160.876,179.995,53.5987
27-30,Friday,13/09/2019,S,3,female,Bla._,7,1,HA_C2,Control,a6798,,Aggression,Predator,Social,Novel,1906.01,10.5892,21.0924,47458,0,18.9595,12.1597,19.9995,18.6395,44.7189,24.1594,18.8795,22.4794,47.1188,54.3986,78.478,179.995,178.076
27-30,Friday,13/09/2019,S,3,female,_.Pin,8,1,HA_C2,Control,a7549,,Aggression,Predator,Social,Novel,1522.87,8.46059,12.3316,27746.1,0,38.959,61.4385,11.5997,11.9197,14.3996,22.9594,5.27987,13.4397,116.637,34.9591,28.3993,179.995,177.836
27-30,Friday,13/09/2019,S,3,female,Pur.Pur,9,1,HA_T2,Treatment,a6932,,Aggression,Predator,Social,Novel,754.386,4.19114,29.0325,65323.2,0.159996,1.35997,0,19.1195,7.43981,70.3982,2.15995,45.8389,33.6792,2.23994,36.8791,140.876,179.995,134.957
27-30,Friday,13/09/2019,S,3,male,Pur._,10,1,HA_T2,Treatment,a7167,,Aggression,Predator,Social,Novel,1528.96,8.49446,22.1406,49816.4,0,20.2395,7.43981,24.9594,15.2796,47.9988,14.7996,23.9194,25.3594,38.079,53.4387,88.4778,179.995,176.316
6-Sep,Thursday,12/09/2019,T,4,male,Red.Blu,1,1,HA_C3,Control,a7466,,Predator,Aggression,Social,Novel,1850.34,10.2799,12.3997,27899.3,3.19992,28.8793,72.7182,13.5197,15.8396,19.2795,17.1196,0.959976,11.6797,113.357,38.559,28.0793,179.995,166.636
6-Sep,Thursday,12/09/2019,T,4,male,Gre._,2,1,HA_C3,Control,a7017,,Predator,Aggression,Social,Novel,1700.24,9.446,14.9811,33707.4,0,39.519,33.5992,17.2796,16.7996,26.8793,25.2794,4.0799,16.5596,90.7977,47.1188,42.0789,179.995,179.196
6-Sep,Thursday,12/09/2019,T,4,male,Bla.Red,3,1,HA_C3,Control,a7144,,Predator,Aggression,Social,Novel,2340.92,13.0054,21.5341,48451.8,0,17.6796,10.0797,30.0792,17.1196,47.5188,15.7596,4.63988,37.1191,37.6791,66.0783,76.2381,179.995,178.156
6-Sep,Thursday,12/09/2019,T,4,female,Yel.Whi,4,1,HA_T3,Treatment,a7210,,Predator,Aggression,Social,Novel,1677.52,9.31977,22.7626,51215.9,10.8797,16.7996,19.5995,15.8396,12.2397,52.1587,12.1597,27.1993,23.9994,45.2789,39.039,95.6776,179.995,163.596
6-Sep,Thursday,12/09/2019,T,4,female,Gre.Ora,5,1,HA_T3,Treatment,a7686,,Predator,Aggression,Social,Novel,1435.54,8.01103,20.1678,45216.3,28.7193,9.43976,11.3597,19.4395,17.0396,35.5991,52.7987,14.2396,19.8395,37.2791,80.158,62.3184,179.836,144.636
6-Sep,Thursday,12/09/2019,T,4,female,Whi.Pur,6,1,HA_C4,Control,a7259,,Predator,Aggression,Social,Novel,1732.69,9.62631,20.1456,45327.5,0,22.3994,21.2795,16.0796,18.7995,46.0788,18.8795,11.7597,24.7194,55.9986,47.8388,76.1581,179.995,177.356
6-Sep,Thursday,12/09/2019,T,4,female,Gre.Yel,7,1,HA_C4,Control,a6971,,Predator,Aggression,Social,Novel,1259.91,6.99968,19.7275,44386.8,0,23.5994,27.9993,16.8796,16.4796,31.7592,17.1996,24.3194,21.7595,62.8784,45.5189,71.5982,179.995,176.636
6-Sep,Thursday,12/09/2019,T,4,female,Pur.Red,8,1,HA_C4,Control,a7578,,Predator,Aggression,Social,Novel,577.927,3.21078,27.3988,61647.3,41.039,4.63988,20.4795,6.95983,4.31989,87.7578,2.95993,43.4389,9.43976,27.1193,14.5596,138.317,179.995,90.3177
6-Sep,Thursday,12/09/2019,T,4,female,Yel.Blu,9,1,HA_T4,Treatment,a7214,,Predator,Aggression,Social,Novel,1247.89,6.93289,19.1067,42990,24.6394,24.0794,23.1194,21.9195,13.7597,25.4394,13.7597,1.99995,55.9186,56.3186,78.718,44.9589,179.995,135.277
6-Sep,Thursday,12/09/2019,T,4,male,_.Bla,10,1,HA_T4,Treatment,a6799,"Tablet died at 19-20mins, possible exclusion",Predator,Aggression,Social,Novel,1208.86,6.71608,17.8723,40212.7,3.51991,17.5996,33.5992,23.1994,16.3196,27.5993,26.9593,11.1997,23.5194,71.7582,54.2386,53.9986,179.995,159.756
6-Sep,Friday,13/09/2019,T,4,female,Yel.Red,1,1,HA_C1,Control,a8068,,Predator,Aggression,Social,Novel,1029.55,5.71984,9.3107,20949.1,3.67991,19.5995,119.677,8.39979,4.0799,8.39979,7.35982,5.67986,6.79983,145.116,15.9996,18.8795,179.995,160.396
6-Sep,Friday,13/09/2019,T,4,female,Gre.Pin,2,1,HA_C1,Control,a7013,,Predator,Aggression,Social,Novel,133.705,0.742825,18.1921,40932.1,155.516,0.159996,0,68.2383,105.837,0.639984,1.83995,0,3.27992,1.19997,176.636,2.15995,179.995,13.9996
6-Sep,Friday,13/09/2019,T,4,male,Bro.Bro,3,1,HA_C1,Control,a7720,,Predator,Aggression,Social,Novel,1604.3,8.913,14.6187,32892.1,0.079998,25.9194,70.6382,11.6797,10.1597,23.1994,10.7197,12.6397,15.0396,103.837,30.3192,45.8389,179.995,173.516
6-Sep,Friday,13/09/2019,T,4,male,Ora.Pur,4,1,HA_T1,Treatment,a7062,,Predator,Aggression,Social,Novel,378.917,2.10515,19.276,43370.9,6.47984,1.67996,0,36.7991,56.5586,16.3996,37.8391,10.5597,20.1595,15.1196,124.717,40.159,179.995,82.3179
6-Sep,Friday,13/09/2019,T,4,male,Red.Whi,5,1,HA_T1,Treatment,a6991,,Predator,Aggression,Social,Novel,1043.5,5.79737,20.5521,46242.3,33.8392,15.1196,36.2391,9.99975,10.7197,79.198,13.3597,2.63993,12.7197,60.4785,29.2793,90.2377,179.995,129.037
6-Sep,Friday,13/09/2019,T,4,male,Pin.Yel,6,1,HA_C2,Control,a6847,,Predator,Aggression,Social,Novel,1518.05,8.4338,14.1863,31919.1,16.8796,44.7189,55.3586,9.83975,10.4797,26.7193,17.1996,4.0799,11.5997,112.397,29.0393,38.559,179.995,135.837
6-Sep,Friday,13/09/2019,T,4,female,Red._,7,1,HA_C2,Control,a8064,,Predator,Aggression,Social,Novel,831.615,4.6202,20.6368,46432.7,62.4784,31.5192,14.7196,11.3597,10.0797,41.039,11.8397,2.31994,57.1186,54.7986,51.9987,73.1982,179.995,89.1978
6-Sep,Friday,13/09/2019,T,4,male,Blu.Blu,8,1,HA_C2,Control,a7006,,Predator,Aggression,Social,Novel,1616.41,8.98029,16.1244,36279.8,0.159996,30.7992,33.5192,19.1195,17.6796,30.2392,25.7594,3.9999,18.8795,82.9579,50.1587,46.8788,179.995,173.116
6-Sep,Friday,13/09/2019,T,4,female,Whi.Bro,9,1,HA_T2,Treatment,a7649,,Predator,Aggression,Social,Novel,903.423,5.01914,31.8327,71623.6,5.35987,0,0,6.87983,2.55994,60.7185,0.559986,93.0377,16.2396,0,13.3597,166.636,179.995,147.836
6-Sep,Friday,13/09/2019,T,4,female,Ora.Pur,10,1,HA_T2,Treatment,a8071,,Predator,Aggression,Social,Novel,1631.8,9.06581,20.9588,47157.2,0.079998,17.9196,12.1597,26.7993,19.1995,41.599,20.9595,11.9197,29.4393,43.9989,62.9584,73.0382,179.995,177.436
13-16,Thursday,12/09/2019,T,4,male,Red.Blu,1,1,HA_C3,Control,a7466,,Predator,Aggression,Social,Novel,1427.41,7.93025,11.3913,25630.4,10.8797,45.1189,75.8381,9.83975,10.3197,9.19977,14.4796,5.91985,9.27977,130.877,27.7593,21.3595,179.995,151.756
